date,ch.kof.stringency.ag.stringency_plus,ch.kof.stringency.ai.stringency_plus,ch.kof.stringency.ar.stringency_plus,ch.kof.stringency.be.stringency_plus,ch.kof.stringency.bl.stringency_plus,ch.kof.stringency.bs.stringency_plus,ch.kof.stringency.ch.stringency_plus,ch.kof.stringency.fr.stringency_plus,ch.kof.stringency.ge.stringency_plus,ch.kof.stringency.gl.stringency_plus,ch.kof.stringency.gr.stringency_plus,ch.kof.stringency.ju.stringency_plus,ch.kof.stringency.lu.stringency_plus,ch.kof.stringency.ne.stringency_plus,ch.kof.stringency.nw.stringency_plus,ch.kof.stringency.ow.stringency_plus,ch.kof.stringency.sg.stringency_plus,ch.kof.stringency.sh.stringency_plus,ch.kof.stringency.so.stringency_plus,ch.kof.stringency.sz.stringency_plus,ch.kof.stringency.tg.stringency_plus,ch.kof.stringency.ti.stringency_plus,ch.kof.stringency.ur.stringency_plus,ch.kof.stringency.vd.stringency_plus,ch.kof.stringency.vs.stringency_plus,ch.kof.stringency.zg.stringency_plus,ch.kof.stringency.zh.stringency_plus
2021-04-07,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-08,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-09,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-10,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-11,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-12,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-13,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-14,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-15,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-16,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-17,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-18,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667,64.1667
2021-04-19,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-20,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-21,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-22,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-23,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-24,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-25,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-26,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-27,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-28,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-29,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-04-30,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-01,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-02,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-03,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-04,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-05,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-06,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-07,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-08,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-09,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-10,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-11,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-12,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-13,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-14,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-15,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-16,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-17,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-18,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-19,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-20,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-21,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-22,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-23,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-24,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-25,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-26,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-27,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-28,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-29,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-30,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333,55.8333
2021-05-31,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-01,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-02,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-03,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-05,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-06,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-07,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-08,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-09,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-10,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-11,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-12,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-13,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-14,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-15,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-16,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-17,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-18,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-19,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-20,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-21,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-22,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-23,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-24,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-25,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2021-06-26,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2021-06-27,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2021-06-28,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2021-06-29,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2021-06-30,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2021-07-01,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
2021-07-02,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-03,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-04,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-05,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-07,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-08,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-09,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-11,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-12,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-13,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-16,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-17,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-18,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-19,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-21,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-22,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-23,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-26,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-07-31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-01,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-02,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-03,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-04,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-05,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-07,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-08,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-09,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-11,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-12,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-13,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-16,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-17,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-18,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-19,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-21,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-22,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-23,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-26,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-08-31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2021-09-01,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
